province,num_hhmember,number_slept_under_itn,under_5,five_to_nineteen,nineteen_plus,num_under_5_slept_under_net,num_under_5,percent_slept_under_nets,percent_kids_slept_under_nets,all_slept_under_net,rural,wealth_quintile,raw_weight_hh,true_cluster,strata_id,fpc,fpc2,itns_in_hh,llins_in_hh,irs,num_of_sleeping_spaces,any_net,treated,more_than_one_net,more_than_one_itn,more_than_one_llin,num_nets,ratio_nets_to_spaces,ratio_greater_than_1,at_least_one_itn,at_least_one_llin,at_least_one_ever_treated,itn_and_irs,itn_or_irs,per_hh_with_irs_in_ea,cat_per_hh_with_irs_in_ea,very_high_irs_in_ea,high_irs_in_ea,medium_irs_in_ea,low_irs_in_ea,very_low_irs_in_ea,people_per_net,nets_per_people,one_net_per_2_people,full_cover_or_irs_or_all_under_nets,all_kids_slept_under_net,itn_2_1_coverage_and_irs,itn_2_1_coverage_or_irs
Copperbelt,8,2,1,1,1,0,1,0.25,0,0,Rural,2,146.2341003,26,9,0.009740259,0.806451619,1,1,1,3,1,1,0,0,0,1,0.333333333,0,1,1,1,1,1,76,4,0,1,0,0,0,8,0.125,0,1,0,0,1
Eastern,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,4,603.1306763,198,20,0.010673986,0.152173907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,90.47619048,5,1,0,0,0,0,NA,0,0,1,NA,0,1
Eastern,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,2,558.7052612,54,20,0.010673986,0.12578617,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,95.45454545,5,1,0,0,0,0,NA,0,0,1,NA,0,1
Eastern,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,606.6642456,67,20,0.010673986,0.098712444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.82608696,3,0,0,1,0,0,NA,0,0,0,NA,0,0
Eastern,4,4,#NAME?,1,1,0,0,1,NA,1,Rural,3,619.6938477,55,20,0.010673986,0.154838711,2,1,1,2,1,2,1,1,0,2,1,1,1,1,1,1,1,52,3,0,0,1,0,0,2,0.5,1,1,NA,1,1
Eastern,1,0,#NAME?,1,#NAME?,0,0,0,NA,0,Rural,3,610.8093872,45,20,0.010673986,0.143999994,1,0,1,2,1,1,0,0,0,1,0.5,0,1,0,1,1,1,77.77777778,4,0,1,0,0,0,1,1,1,1,NA,1,1
North-Western,6,0,#NAME?,1,1,0,0,0,NA,0,Rural,3,783.1801147,156,12,0.011178861,0.119834714,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Eastern,5,5,1,1,1,2,2,1,1,1,Rural,3,868.9041138,65,20,0.010673986,0.134969324,3,3,1,2,1,3,1,1,1,3,1.5,1,1,1,1,1,1,72.72727273,4,0,1,0,0,0,1.666666667,0.6,1,1,1,1,1
Northern,6,6,1,1,1,1,1,1,1,1,Rural,5,169.5883789,132,16,0.008608972,0.181818187,3,3,0,3,1,3,1,1,1,3,1,1,1,1,1,0,1,4.347826087,1,0,0,0,0,1,2,0.5,1,1,1,0,1
Luapula,5,0,1,1,1,0,2,0,0,0,Rural,2,476.3570557,88,18,0.01005291,0.202380955,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,68.18181818,4,0,1,0,0,0,NA,0,0,0,0,0,0
Eastern,5,4,1,1,1,1,1,0.8,1,0,Rural,2,336.3952026,60,20,0.010673986,0.220183492,3,3,0,2,1,3,1,1,1,3,1.5,1,1,1,1,0,1,20,2,0,0,0,1,0,1.666666667,0.6,1,1,1,0,1
Lusaka,5,0,#NAME?,1,1,0,0,0,NA,0,Urban,5,1519.062622,109,13,0.004336827,0.115183249,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909091,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Eastern,3,0,1,1,1,0,1,0,0,0,Rural,1,461.8257446,53,20,0.010673986,0.186567158,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40,3,0,0,1,0,0,NA,0,0,1,0,0,1
Lusaka,7,0,1,1,1,0,3,0,0,0,Rural,3,676.0807495,95,10,0.010804322,0.128205135,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,66.66666667,4,0,1,0,0,0,NA,0,0,1,0,0,1
Eastern,6,0,1,1,1,0,1,0,0,0,Rural,2,427.0566711,42,20,0.010673986,0.278481007,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,68.18181818,4,0,1,0,0,0,NA,0,0,1,0,0,1
Lusaka,4,3,1,1,1,1,1,0.75,1,0,Rural,4,676.0807495,95,10,0.010804322,0.128205135,2,0,1,1,1,2,1,1,0,2,2,1,1,0,1,1,1,66.66666667,4,0,1,0,0,0,2,0.5,1,1,1,1,1
Southern,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,2,635.0724487,159,19,0.008669267,0.258426964,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Central,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,3,505.8881836,16,17,0.008504924,0.117948718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.83333333,3,0,0,1,0,0,NA,0,0,0,NA,0,0
Northern,5,0,1,1,1,0,2,0,0,0,Rural,2,1004.013367,139,16,0.008608972,0.06051873,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19.04761905,1,0,0,0,0,1,NA,0,0,0,0,0,0
Luapula,4,0,1,1,1,0,2,0,0,0,Rural,1,654.0604248,78,18,0.01005291,0.198347107,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33.33333333,2,0,0,0,1,0,NA,0,0,1,0,0,1
Copperbelt,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,472.447876,29,9,0.009740259,0.173913047,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,64,4,0,1,0,0,0,NA,0,0,1,NA,0,1
Eastern,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,177.9990234,59,20,0.010673986,0.479166657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69.56521739,4,0,1,0,0,0,NA,0,0,0,NA,0,0
Copperbelt,5,2,#NAME?,1,1,0,0,0.4,NA,0,Urban,5,1653.740723,37,11,0.004253509,0.328358203,3,3,1,4,1,3,1,1,1,4,0.75,0,1,1,1,1,1,82.60869565,5,1,0,0,0,0,1.666666667,0.6,1,1,NA,1,1
Northern,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,2,1004.013367,139,16,0.008608972,0.06051873,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19.04761905,1,0,0,0,0,1,NA,0,0,1,NA,0,1
Central,5,2,#NAME?,1,1,0,0,0.4,NA,0,Rural,4,636.7084961,6,17,0.008504924,0.178571433,3,3,0,3,1,3,1,1,1,3,1,1,1,1,1,0,1,15,1,0,0,0,0,1,1.666666667,0.6,1,1,NA,0,1
Southern,3,3,#NAME?,1,1,0,0,1,NA,1,Rural,5,620.3729858,177,19,0.008669267,0.256410271,3,3,0,3,1,3,1,1,1,3,1,1,1,1,1,0,1,4.347826087,1,0,0,0,0,1,1,1,1,1,NA,0,1
Eastern,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,3,177.9990234,59,20,0.010673986,0.479166657,1,1,0,2,1,1,0,0,0,1,0.5,0,1,1,1,0,1,69.56521739,4,0,1,0,0,0,1,1,1,1,NA,0,1
Eastern,3,3,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,4,1266.574219,61,20,0.010673986,0.116959065,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,25,2,0,0,0,1,0,1.5,0.666666667,1,1,NA,1,1
Western,3,3,#NAME?,1,1,0,0,1,NA,1,Rural,1,434.698822,187,15,0.009014085,0.349999994,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,3,0.333333333,0,1,NA,0,0
Lusaka,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,3,146.1127014,91,10,0.010804322,0.333333343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Muchinga,5,3,1,1,1,1,1,0.6,1,0,Rural,2,482.4048157,118,14,0.008843537,0.271428585,1,0,0,3,1,1,0,0,0,1,0.333333333,0,1,0,1,0,1,0,1,0,0,0,0,1,5,0.2,0,0,1,0,0
Luapula,4,2,1,1,1,1,1,0.5,1,0,Rural,2,412.4599609,72,18,0.01005291,0.184615389,1,1,0,2,1,1,0,0,0,1,0.5,0,1,1,1,0,1,45.83333333,3,0,0,1,0,0,4,0.25,0,0,1,0,0
Muchinga,3,3,1,1,1,1,1,1,1,1,Rural,2,375.7364807,123,14,0.008843537,0.284090906,2,2,0,1,1,2,1,1,1,2,2,1,1,1,1,0,1,0,1,0,0,0,0,1,1.5,0.666666667,1,1,1,0,1
Lusaka,4,0,1,#NAME?,1,0,2,0,0,0,Urban,5,1548.101318,103,13,0.004336827,0.183206111,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,0,0,0
Luapula,2,2,1,#NAME?,1,1,1,1,1,1,Rural,5,476.3570557,88,18,0.01005291,0.202380955,2,2,1,3,1,2,1,1,1,2,0.666666667,0,1,1,1,1,1,68.18181818,4,0,1,0,0,0,1,1,1,1,1,1,1
Copperbelt,7,5,#NAME?,1,1,0,0,0.714285714,NA,0,Rural,5,476.67099,22,9,0.009740259,0.191176474,3,0,1,4,1,3,1,1,0,3,0.75,0,1,0,1,1,1,15.38461538,1,0,0,0,0,1,2.333333333,0.428571429,0,1,NA,0,1
Eastern,4,4,1,1,1,1,1,1,1,1,Rural,3,570.9179077,199,20,0.010673986,0.168067232,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,65,4,0,1,0,0,0,4,0.25,0,1,1,0,1
Eastern,4,0,1,1,1,0,1,0,0,0,Rural,4,603.1306763,198,20,0.010673986,0.152173907,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,90.47619048,5,1,0,0,0,0,NA,0,0,1,0,0,1
Copperbelt,3,3,1,#NAME?,1,1,1,1,1,1,Urban,5,859.3067627,35,11,0.004253509,0.205128208,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,54.16666667,3,0,0,1,0,0,3,0.333333333,0,1,1,0,0
Southern,6,6,1,1,1,2,2,1,1,1,Rural,5,676.9153442,160,19,0.008669267,0.186274514,3,3,0,4,1,3,1,1,1,3,0.75,0,1,1,1,0,1,0,1,0,0,0,0,1,2,0.5,1,1,1,0,1
Lusaka,5,2,#NAME?,1,1,0,0,0.4,NA,0,Rural,4,676.0807495,95,10,0.010804322,0.128205135,2,0,0,3,1,2,1,1,0,2,0.666666667,0,1,0,1,0,1,66.66666667,4,0,1,0,0,0,2.5,0.4,0,0,NA,0,0
Luapula,3,3,1,1,1,1,1,1,1,1,Rural,2,471.8781433,75,18,0.01005291,0.210084036,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,84,5,1,0,0,0,0,1.5,0.666666667,1,1,1,1,1
Copperbelt,11,6,1,1,1,0,2,0.545454545,0,0,Urban,5,1653.740723,37,11,0.004253509,0.328358203,2,0,1,4,1,2,1,1,0,2,0.5,0,1,0,1,1,1,82.60869565,5,1,0,0,0,0,5.5,0.181818182,0,1,0,0,1
Southern,2,2,#NAME?,1,1,0,0,1,NA,1,Rural,3,906.1154785,158,19,0.008669267,0.089147285,2,2,0,6,1,2,1,1,1,2,0.333333333,0,1,1,1,0,1,26.08695652,2,0,0,0,1,0,1,1,1,1,NA,0,1
Southern,4,4,1,1,1,1,1,1,1,1,Rural,5,484.6664124,165,19,0.008669267,0.190476194,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,34.7826087,2,0,0,0,1,0,2,0.5,1,1,1,0,1
North-Western,5,0,1,1,1,0,2,0,0,0,Rural,2,158.5607605,148,12,0.011178861,0.333333343,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333333,2,0,0,0,1,0,NA,0,0,0,0,0,0
Central,7,5,1,1,1,1,2,0.714285714,0.5,0,Rural,3,574.0814209,11,17,0.008504924,0.298701286,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,30.43478261,2,0,0,0,1,0,3.5,0.285714286,0,1,0,0,0
Southern,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,2,863.7886963,170,19,0.008669267,0.209999993,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Muchinga,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,4,340.9855652,119,14,0.008843537,0.282352954,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,37.5,2,0,0,0,1,0,0.5,2,1,1,NA,1,1
Luapula,4,4,1,1,1,1,1,1,1,1,Rural,2,376.8461914,79,18,0.01005291,0.240384609,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,56,3,0,0,1,0,0,2,0.5,1,1,1,1,1
North-Western,3,0,1,#NAME?,1,0,1,0,0,0,Rural,3,441.6700439,150,12,0.011178861,0.210526317,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,4.166666667,1,0,0,0,0,1,3,0.333333333,0,1,0,0,0
Eastern,3,0,#NAME?,1,1,0,0,0,NA,0,Rural,1,619.6938477,55,20,0.010673986,0.154838711,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,52,3,0,0,1,0,0,NA,0,0,1,NA,0,1
Copperbelt,2,2,#NAME?,#NAME?,1,0,0,1,NA,1,Urban,5,316.8677979,40,11,0.004253509,0.694444418,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,8,1,0,0,0,0,1,2,0.5,1,1,NA,1,1
North-Western,7,3,1,1,1,1,2,0.428571429,0.5,0,Rural,4,392.0827942,153,12,0.011178861,0.108527131,1,1,1,3,1,1,0,0,0,1,0.333333333,0,1,1,1,1,1,44.44444444,3,0,0,1,0,0,7,0.142857143,0,1,0,0,1
Central,6,0,1,1,1,0,1,0,0,0,Rural,5,561.8015747,10,17,0.008504924,0.273809522,3,3,1,2,1,3,1,1,1,3,1.5,1,1,1,1,1,1,47.82608696,3,0,0,1,0,0,2,0.5,1,1,0,1,1
Eastern,7,0,1,#NAME?,1,0,5,0,0,0,Rural,3,681.663269,197,20,0.010673986,0.193548381,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,83.33333333,5,1,0,0,0,0,NA,0,0,1,0,0,1
Eastern,4,1,1,1,1,0,1,0.25,0,0,Rural,2,427.0566711,42,20,0.010673986,0.278481007,1,1,1,2,1,1,0,0,0,1,0.5,0,1,1,1,1,1,68.18181818,4,0,1,0,0,0,4,0.25,0,1,0,0,1
Western,4,3,1,1,1,1,1,0.75,1,0,Rural,4,616.3865967,181,15,0.009014085,0.201680675,3,3,0,3,1,3,1,1,1,3,1,1,1,1,1,0,1,37.5,2,0,0,0,1,0,1.333333333,0.75,1,1,1,0,1
Southern,9,9,1,1,1,2,2,1,1,1,Rural,4,1015.069885,173,19,0.008669267,0.139534891,4,4,0,3,1,4,1,1,1,4,1.333333333,1,1,1,1,0,1,12,1,0,0,0,0,1,2.25,0.444444444,0,1,1,0,0
Lusaka,5,0,#NAME?,1,1,0,0,0,NA,0,Rural,5,576.4810181,96,10,0.010804322,0.268817216,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,72,4,0,1,0,0,0,NA,0,0,1,NA,0,1
Lusaka,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,2,576.4810181,96,10,0.010804322,0.268817216,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,72,4,0,1,0,0,0,NA,0,0,1,NA,0,1
Southern,5,5,1,1,1,1,1,1,1,1,Rural,3,906.1154785,158,19,0.008669267,0.089147285,3,3,1,10,1,3,1,1,1,3,0.3,0,1,1,1,1,1,26.08695652,2,0,0,0,1,0,1.666666667,0.6,1,1,1,1,1
Central,7,0,1,1,1,0,1,0,0,0,Rural,4,909.2398071,13,17,0.008504924,0.091304347,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,1,0,0,0,0,1,NA,0,0,0,0,0,0
Muchinga,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,555.9848633,116,14,0.008843537,0.135869563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4,0,1,0,0,0,NA,0,0,0,NA,0,0
Southern,3,3,1,#NAME?,1,1,1,1,1,1,Rural,4,460.5774536,172,19,0.008669267,0.137724549,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,65.2173913,4,0,1,0,0,0,3,0.333333333,0,1,1,0,0
Central,6,0,1,1,1,0,2,0,0,0,Rural,1,560.3684082,3,17,0.008504924,0.156862751,1,1,0,2,1,1,0,0,0,1,0.5,0,1,1,1,0,1,21.73913043,2,0,0,0,1,0,6,0.166666667,0,0,0,0,0
Southern,3,3,1,#NAME?,1,1,1,1,1,1,Rural,4,1015.069885,173,19,0.008669267,0.139534891,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,12,1,0,0,0,0,1,1.5,0.666666667,1,1,1,0,1
North-Western,7,3,1,1,1,1,2,0.428571429,0.5,0,Rural,4,556.4611206,155,12,0.011178861,0.186046511,2,1,1,4,1,2,1,1,0,2,0.5,0,1,1,1,1,1,76,4,0,1,0,0,0,3.5,0.285714286,0,1,0,0,1
Lusaka,2,0,1,#NAME?,1,0,1,0,0,0,Urban,5,1519.062622,109,13,0.004336827,0.115183249,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,9.090909091,1,0,0,0,0,1,NA,0,0,1,0,0,1
Eastern,4,0,1,1,1,0,1,0,0,0,Rural,3,490.130249,41,20,0.010673986,0.118811883,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,72.72727273,4,0,1,0,0,0,NA,0,0,1,0,0,1
Central,3,3,1,#NAME?,1,1,1,1,1,1,Rural,3,470.0323181,2,17,0.008504924,0.220338985,1,0,0,2,1,1,0,0,0,1,0.5,0,1,0,1,0,1,44.44444444,3,0,0,1,0,0,3,0.333333333,0,1,1,0,0
North-Western,6,0,1,1,1,0,1,0,0,0,Rural,3,458.3145752,146,12,0.011178861,0.200000003,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,65.2173913,4,0,1,0,0,0,NA,0,0,1,0,0,1
Western,4,4,#NAME?,1,1,0,0,1,NA,1,Rural,1,434.698822,187,15,0.009014085,0.349999994,3,3,0,2,1,3,1,1,1,3,1.5,1,1,1,1,0,1,0,1,0,0,0,0,1,1.333333333,0.75,1,1,NA,0,1
Eastern,8,2,1,1,1,1,1,0.25,1,0,Rural,4,541.4136963,69,20,0.010673986,0.157534242,1,1,1,3,1,1,0,0,0,1,0.333333333,0,1,1,1,1,1,69.23076923,4,0,1,0,0,0,8,0.125,0,1,1,0,1
Western,5,0,#NAME?,1,1,0,0,0,NA,0,Rural,3,441.7264709,190,15,0.009014085,0.274725288,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,48,3,0,0,1,0,0,NA,0,0,1,NA,0,1
Luapula,3,0,1,#NAME?,1,0,1,0,0,0,Rural,1,1017.982971,73,18,0.01005291,0.129032254,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55,3,0,0,1,0,0,NA,0,0,1,0,0,1
Luapula,5,5,1,1,1,1,1,1,1,1,Rural,3,699.3758545,80,18,0.01005291,0.115577891,5,5,0,5,1,5,1,1,1,5,1,1,1,1,1,0,1,29.16666667,2,0,0,0,1,0,1,1,1,1,1,0,1
Copperbelt,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Urban,5,316.8677979,40,11,0.004253509,0.694444418,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Southern,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,2,616.5323486,174,19,0.008669267,0.090163931,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34.28571429,2,0,0,0,1,0,NA,0,0,0,NA,0,0
Southern,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Urban,5,1069.150513,178,8,0.003696858,0.246376812,3,3,1,1,1,3,1,1,1,3,3,1,1,1,1,1,1,22.72727273,2,0,0,0,1,0,0.333333333,3,1,1,NA,1,1
Luapula,1,1,#NAME?,1,#NAME?,0,0,1,NA,1,Rural,1,607.4981079,77,18,0.01005291,0.190082639,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,NA,0,1
Northern,3,3,#NAME?,1,1,0,0,1,NA,1,Rural,3,910.2848511,134,16,0.008608972,0.141843975,3,3,1,3,1,3,1,1,1,3,1,1,1,1,1,1,1,66.66666667,4,0,1,0,0,0,1,1,1,1,NA,1,1
Southern,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,4,882.3082886,171,19,0.008669267,0.078125,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,38.0952381,2,0,0,0,1,0,1,1,1,1,NA,0,1
Lusaka,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Urban,3,1624.172241,110,13,0.004336827,0.196850389,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,1,0,NA,0,0,0,NA,0,0
Northern,4,2,#NAME?,1,1,0,0,0.5,NA,0,Rural,2,511.7737122,126,16,0.008608972,0.46938777,1,0,1,4,1,1,0,0,0,1,0.25,0,1,0,1,1,1,83.33333333,5,1,0,0,0,0,4,0.25,0,1,NA,0,1
Muchinga,10,10,1,1,1,2,2,1,1,1,Rural,4,387.4343872,121,14,0.008843537,0.173611104,4,4,0,4,1,4,1,1,1,4,1,1,1,1,1,0,1,11.53846154,1,0,0,0,0,1,2.5,0.4,0,1,1,0,0
Eastern,4,0,1,#NAME?,1,0,2,0,0,0,Rural,2,481.271698,58,20,0.010673986,0.165517241,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,72,4,0,1,0,0,0,NA,0,0,1,0,0,1
Southern,6,0,#NAME?,1,#NAME?,0,0,0,NA,0,Rural,4,565.1546021,174,19,0.008669267,0.090163931,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,34.28571429,2,0,0,0,1,0,NA,0,0,0,NA,0,0
North-Western,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,2,95.80170441,147,12,0.011178861,0.274193555,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,83.33333333,5,1,0,0,0,0,1,1,1,1,NA,0,1
Western,4,2,#NAME?,1,1,0,0,0.5,NA,0,Urban,1,813.239624,196,2,0.004672897,0.324675322,1,0,0,3,1,1,0,0,0,1,0.333333333,0,1,0,1,0,1,50,3,0,0,1,0,0,4,0.25,0,0,NA,0,0
Eastern,2,0,#NAME?,1,1,0,0,0,NA,0,Rural,1,461.8257446,53,20,0.010673986,0.186567158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,1,0,0,NA,0,0,0,NA,0,0
Western,4,4,1,#NAME?,1,2,2,1,1,1,Rural,2,439.3160706,186,15,0.009014085,0.203539819,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,0,1,0,0,0,0,1,2,0.5,1,1,1,0,1
Luapula,7,2,1,1,1,1,1,0.285714286,1,0,Rural,3,376.8461914,79,18,0.01005291,0.240384609,2,2,1,3,1,2,1,1,1,2,0.666666667,0,1,1,1,1,1,56,3,0,0,1,0,0,3.5,0.285714286,0,1,1,0,1
North-Western,3,3,1,#NAME?,1,1,1,1,1,1,Urban,5,2388.099854,157,3,0.005050505,0.131736532,4,4,1,6,1,4,1,1,1,4,0.666666667,0,1,1,1,1,1,60,4,0,1,0,0,0,0.75,1.333333333,1,1,1,1,1
Northern,8,8,1,1,1,1,1,1,1,1,Rural,3,644.4005127,137,16,0.008608972,0.124260359,4,4,1,3,1,4,1,1,1,4,1.333333333,1,1,1,1,1,1,66.66666667,4,0,1,0,0,0,2,0.5,1,1,1,1,1
Eastern,2,1,#NAME?,1,#NAME?,0,0,0.5,NA,0,Rural,1,461.8257446,53,20,0.010673986,0.186567158,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,40,3,0,0,1,0,0,2,0.5,1,1,NA,0,1
Lusaka,3,2,1,#NAME?,1,1,1,0.666666667,1,0,Urban,5,1902.555176,105,13,0.004336827,0.085185185,1,1,0,2,1,1,0,0,0,1,0.5,0,1,1,1,0,1,0,1,0,0,0,0,1,3,0.333333333,0,0,1,0,0
North-Western,3,3,1,#NAME?,1,1,1,1,1,1,Rural,3,418.4242249,149,12,0.011178861,0.192000002,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,54.16666667,3,0,0,1,0,0,1.5,0.666666667,1,1,1,1,1
Central,2,2,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,3,527.8833008,16,17,0.008504924,0.117948718,2,2,1,3,1,2,1,1,1,2,0.666666667,0,1,1,1,1,1,45.83333333,3,0,0,1,0,0,1,1,1,1,NA,1,1
Copperbelt,5,5,#NAME?,1,1,0,0,1,NA,1,Rural,4,2668.378662,168,19,0.008669267,0.030037547,4,4,0,4,1,4,1,1,1,4,1,1,1,1,1,0,1,29.16666667,2,0,0,0,1,0,1.25,0.8,1,1,NA,0,1
Luapula,4,4,#NAME?,1,1,0,0,1,NA,1,Rural,5,496.3392334,82,18,0.01005291,0.135714293,3,3,0,3,1,3,1,1,1,3,1,1,1,1,1,0,1,89.47368421,5,1,0,0,0,0,1.333333333,0.75,1,1,NA,0,1
Northern,4,4,1,#NAME?,1,2,2,1,1,1,Rural,1,366.293396,138,16,0.008608972,0.300000012,2,2,0,1,1,2,1,1,1,2,2,1,1,1,1,0,1,14.28571429,1,0,0,0,0,1,2,0.5,1,1,1,0,1
Eastern,3,0,1,#NAME?,1,0,1,0,0,0,Rural,2,485.0439758,56,20,0.010673986,0.130890056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,1,0,0,NA,0,0,0,0,0,0
Muchinga,5,4,1,1,1,2,2,0.8,1,0,Rural,5,227.7526245,117,14,0.008843537,0.406779647,1,0,1,2,1,1,0,0,0,1,0.5,0,1,0,1,1,1,41.66666667,3,0,0,1,0,0,5,0.2,0,1,1,0,1
Copperbelt,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Urban,3,1188.17041,34,11,0.004253509,0.155688629,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,56,3,0,0,1,0,0,NA,0,0,1,NA,0,1
North-Western,8,6,1,1,1,1,1,0.75,1,0,Rural,4,163.855484,153,12,0.011178861,0.108527131,5,5,1,3,1,5,1,1,1,5,1.666666667,1,1,1,1,1,1,44.44444444,3,0,0,1,0,0,1.6,0.625,1,1,1,1,1
Central,2,2,#NAME?,1,1,0,0,1,NA,1,Rural,4,425.211792,17,17,0.008504924,0.300000012,3,3,0,3,1,3,1,1,1,3,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0.666666667,1.5,1,1,NA,0,1
Eastern,4,0,1,1,1,0,1,0,0,0,Rural,1,505.5463867,48,20,0.010673986,0.273809522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.47826087,3,0,0,1,0,0,NA,0,0,0,0,0,0
